"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-38489","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","### Rule Candidate 4 — Save Route Selection Is Not Optional Fork","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-03209","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","| Rule/room/tool | Role in this run | Applied decision |","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/015_METACOGNITION_SOURCE_CROSS_EXAM_HOUSE_FIT_REPORT_20260528.md_CHUNK_01.txt; _SOURCE_RESEARCH_NOTES/META_COGNITION_20260530/METACOGNITION_SOURCE_CROSS_EXAM_HOUSE_FIT_REPORT_V3_NO_GAPS.md"
"CONCEPT-18486","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","3 — Expected Safety Block Is Not Failure","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-06070","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","A rule is not fully alive until the clean move is practiced in the failure context.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/015_METACOGNITION_SOURCE_CROSS_EXAM_HOUSE_FIT_REPORT_20260528.md_CHUNK_03.txt; _SOURCE_RESEARCH_NOTES/META_COGNITION_20260530/META_SIGNAL_PROCEDURALIZED_CLEAN_MOVE_CANDIDATE_CARD_V1.md"
"CONCEPT-24321","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Add-Line $lines ""Then run a second read-only intake on that exact path and classify parts as REUSE, ADAPT, PARK, or BLOCK.""","2","2","_TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/FIND_LEGACY_HELPER_PATH_LOCATOR_V1.2.ps1; _TOOLS_AND_SCRIPTS/SAVE_SCRIPTS/ROOT_CLEANOUT_SCRIPTS_20260530_200709/FIND_LEGACY_HELPER_PATH_LOCATOR_V1.3.ps1"
"CONCEPT-00607","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","BAD RULE PILE = many rules with no routing.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/003_HOUSE_KEYRING_GRAPH_HISTORY_AND_FIT_REPORT_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/010_HOUSE_KEYRING_GRAPH_HISTORY_AND_FIT_REPORT_20260528.md_CHUNK_01.txt"
"CONCEPT-00318","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","BLOCK","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201141/CHUNKS_LOCAL_ONLY/021_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_WASH/SOURCE_TO_HOUSE_WASH_20260528_201152/CHUNKS_LOCAL_ONLY/021_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt"
"CONCEPT-03932","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","blockers must be 0","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/008_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/021_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt"
"CONCEPT-08319","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Boundary: rule reviews itself before save; no helper rewrite; no doctrine promotion","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/002_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/009_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-20735","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Carry the entry path, file registry shape, seed, seed review, and compatibility review; keep the wide think-tank as optional source support; do not resave the cockpit chat copy without source check.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/010_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/023_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_02.txt"
"CONCEPT-27538","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Dead-Key Graveyard — keeps retired keys visible so old commands do not resurrect.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/003_HOUSE_KEYRING_GRAPH_HISTORY_AND_FIT_REPORT_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/010_HOUSE_KEYRING_GRAPH_HISTORY_AND_FIT_REPORT_20260528.md_CHUNK_01.txt"
"CONCEPT-20354","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Do not call it the full registry.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/010_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/023_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_01.txt"
"CONCEPT-27437","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Do not continue with another save command immediately.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-10386","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","do not create new path files unless they answer a reader question and reduce burden.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/009_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/022_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-33744","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","do not run save again until the argument route is settled.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-41291","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Do not save every artifact just because it exists.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/010_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/023_WAYFINDING_PATH_SAVE_SELECTION_REVIEW_V1.md_CHUNK_01.txt"
"CONCEPT-32625","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Do not treat each stop as a separate one-line fix until the chain is named.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_01.txt"
"CONCEPT-38894","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","F-002 Finding Card Before Rule — save-ready.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/004_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/011_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt"
"CONCEPT-19495","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","F-006 NXT Dead-Weight Drop Rule — save-ready.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/004_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/011_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt"
"CONCEPT-40027","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","F-009 Paired Checkpoint Truth Rule — save-ready.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/004_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/011_HOUSE_WALK_SELF_ROUTINE_SAVE_FIT_REPORT_20260528.md_CHUNK_01.txt"
"CONCEPT-31434","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Generated save helpers must not assume old house paths.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_01.txt"
"CONCEPT-31156","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Helpers should not create repeated repair loops.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/002_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/009_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-08290","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","It must help future rules build cleaner paths.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/009_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/022_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-15691","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","It must not become another giant thinking ceremony.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/009_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/022_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-14422","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L1: # Break Room Locker Rule — Self-Run Review V1","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/HOUSE_OBJECT_CARDS.md"
"CONCEPT-27078","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L1: # Helper Output Shape / Scalar-Safe Contract Rule — Self-Run Review V1","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/HOUSE_OBJECT_CARDS.md"
"CONCEPT-07449","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L17: The rule runs on itself.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/HOUSE_OBJECT_CARDS.md"
"CONCEPT-12507","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L17: This rule passes its own method.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/HOUSE_OBJECT_CARDS.md"
"CONCEPT-15148","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L40: ## 3. Look-In / Alignment Check Applied To This Rule","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/HOUSE_OBJECT_CARDS.md"
"CONCEPT-13089","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L46: The new file logic must prefer exact source object over broad search.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/HOUSE_OBJECT_CARDS.md"
"CONCEPT-21305","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L7: Boundary: rule reviews itself before save; no doctrine promotion","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/HOUSE_OBJECT_CARDS.md"
"CONCEPT-31877","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","L7: Boundary: rule reviews itself before save; no helper rewrite; no doctrine promotion","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/FOCUSED_EXTRACTION_DIGEST.md; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/HOUSE_OBJECT_CARDS.md"
"CONCEPT-27476","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Mode: READ_REPORT_ONLY / PATH_CLASS_REVIEW / NO REPAIR","2","2","_MISC_DRAWER/READ_REPORTS/ROOT_LAYER_INTAKE_WATCH_ROWS_PATH_CLASS_REVIEW_PLAN_20260530_162510.md; _MISC_DRAWER/READ_REPORTS/ROOT_LAYER_INTAKE_WATCH_ROWS_PATH_CLASS_REVIEW_PLAN_20260530_193148.md"
"CONCEPT-34107","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Mode: REVIEW_CANDIDATES_ONLY / NO REPAIR","2","2","_MISC_DRAWER/READ_REPORTS/ROOT_LAYER_INTAKE_NEXT_50_REVIEW_CANDIDATES_20260530_162510.md; _MISC_DRAWER/READ_REPORTS/ROOT_LAYER_INTAKE_NEXT_50_REVIEW_CANDIDATES_20260530_193148.md"
"CONCEPT-24960","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","new rule runs on itself before save.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/002_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/009_HELPER_OUTPUT_SHAPE_SCALAR_SAFE_CONTRACT_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-37101","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Next action is permission route review, not target repair.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-09211","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","no list-to-guess; patch the fix through the gates, then judge from pressure map.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/009_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/022_THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_SELF_RUN_REVIEW_20260528.md_CHUNK_01.txt"
"CONCEPT-13466","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","Once the user selects save as mandatory, the assistant must stop presenting save versus skip-save as equal branches.","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/011_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/024_WAYFINDING_SAVE_ROUTE_EVENT_CHAIN_BRANCH_CAPTURE_V1.md_CHUNK_02.txt"
"CONCEPT-06293","SOURCE_INTAKE_RESEARCH","USE_NOW_OR_ENFORCE","parser must PASS","2","2","_MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203325/CHUNKS_LOCAL_ONLY/008_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt; _MISC_DRAWER/SOURCE_TO_HOUSE_INTAKE_V2/SOURCE_TO_HOUSE_INTAKE_V2_FOCUSED_EXTRACTION_20260528_203348/CHUNKS_LOCAL_ONLY/021_SOURCE_TO_HOUSE_INTAKE_V2_DESIGN_SPEC_20260528.md_CHUNK_02.txt"
