"object","classification","lane","decision","reason","privacy","authority","expected_home","proof"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\01_NEEDS_INSPECTION\README.md","SOURCE","ROOT_OR_OTHER","PARK","CLASSIFY_HOME_OR_ISSUE_REVIEW","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\01_NEEDS_INSPECTION\MULE_REPORT_INTAKE_20260519\MULE_REPORT.txt","SOURCE","ROOT_OR_OTHER","PARK","CLASSIFY_HOME_OR_ISSUE_REVIEW","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\01_NEEDS_INSPECTION\MULE_REPORT_INTAKE_20260519\MULE_REPORT_INTAKE_NOTE_20260519.md","SOURCE","ROOT_OR_OTHER","PARK","CLASSIFY_HOME_OR_ISSUE_REVIEW","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\02_TOOL_CANDIDATES\POWERSHELL_TOOL_CANDIDATE_TEXT_INSPECTION_20260519.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\02_TOOL_CANDIDATES\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\03_PROOF_AND_RECEIPT_CANDIDATES\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\04_BACKUP_HISTORY_HOLD\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\05_KEEP_PC_ONLY_PRIVATE_OR_SECURITY\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\06_REMOTE_BRAIN_CANDIDATES\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\LANES\07_ARCHIVE_OR_DELETE_REVIEW\README.md","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\01_NEEDS_INSPECTION","SOURCE","ROOT_OR_OTHER","PARK","CLASSIFY_HOME_OR_ISSUE_REVIEW","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\03_PROOF_AND_RECEIPT_CANDIDATES","RECEIPT","ROOT_OR_OTHER","ADOPT","KEEP_AS_PROOF_POINTER","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\RECEIPTS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\04_BACKUP_HISTORY_HOLD","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\05_KEEP_PC_ONLY_PRIVATE_OR_SECURITY","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\06_REMOTE_BRAIN_CANDIDATES","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\07_ARCHIVE_OR_DELETE_REVIEW","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_ASSISTANT_HOME_MODEL_CARD_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_ASSISTANT_SUIT_OPERATING_SYSTEM_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_BRAIN_PROGRESS_LOCK_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_DUPLICATE_GUIDE_SURFACE_SYNC_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_FRESH_PUBLIC_ENTRY_TEST_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_HOME_LANGUAGE_COEXISTENCE_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_PUBLIC_FORMAT_AND_WORD_KEYS_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_PUBLIC_HOUSE_MAP_FIX_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\CHECK_REPEATED_FAILED_PROOF_CONTAINMENT_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\02_TOOL_CANDIDATES\RUN_FAST_SAFE_CHECKER_BATCH_001.ps1","TOOL","ROOT_OR_OTHER","ADAPT","REVIEW_RUNNABLE_OR_MOVE_FAILED_TOOLS","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\TOOLS or failed tools lane after review","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\03_PROOF_AND_RECEIPT_CANDIDATES\PROOF_HISTORY","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\03_PROOF_AND_RECEIPT_CANDIDATES\PROOF_HISTORY\DUPLICATE_GUIDE_SURFACE_SYNC_001_RECEIPT_20260517.txt","RECEIPT","ROOT_OR_OTHER","ADOPT","KEEP_AS_PROOF_POINTER","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\RECEIPTS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\03_PROOF_AND_RECEIPT_CANDIDATES\PROOF_HISTORY\MULE_AUTONOMY_CHAIN_CONTROL_ROOM_DEEP_RESEARCH_REVIEW_20260517.txt","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\03_PROOF_AND_RECEIPT_CANDIDATES\PROOF_HISTORY\PUBLIC_HOUSE_MAP_WEAK_LINK_SCAN_001_20260517.txt","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\04_BACKUP_HISTORY_HOLD\PROOF_HISTORY","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\123\_PARKED_BRIDGES\MULE_LEVEL2_FINISH_HOME_PARKED_20260522_011326\DROPPED_SOURCE_ONLY\MR_KLEEN_HOUSE_DOCK\Jxhnny_Kleen_C33dz\HOUSE_WORK\WORK_SHED\INCOMING_FILE_PARKING\MOVED_IGNORED_FILES_20260519_20260519_162022\04_BACKUP_HISTORY_HOLD\PROOF_HISTORY\BACKUP_ACTIVE_ANCHOR_ADOPT_GATE_20260517_220137","OLD_SCAFFOLD","ROOT_OR_OTHER","ARCHIVE","RECOVER_GOOD_CHIPS_THEN_ARCHIVE_SOURCE","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","MULE_REVIEW_REQUIRED","C:\Users\13527\Desktop\123\GPT_PROMPTS_CUSTODY\CURRENT_OLD_SCAFFOLD_CLEANOUTS or OBSOLETE_18_FILE_SCAFFOLD_ROOT_DROPS","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
