"Severity","Path","Species","Field","FailureFamily","SuggestedStitch","Message"
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/FINAL_CHAT_HANDOFF_PACKET_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HANDOFF_PACKET_TEMPLATE_20260529.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_AUTHORITY_TICKET_TEMPLATE_20260530.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_AUTHORITY_TICKET_TEMPLATE_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_CAPABILITY_CARD_TEMPLATE_20260529.md","HELPER_OBJECT","Currentness","CURRENTNESS SPELL","CURRENTNESS STITCH","Currentness state is not obvious."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_CAPABILITY_CARD_TEMPLATE_20260529.md","HELPER_OBJECT","Disposition","DISPOSITION GAP","DISPOSITION STITCH","Disposition shelf/state is not obvious."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_CAPABILITY_CARD_TEMPLATE_20260529.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_CAPABILITY_CARD_TEMPLATE_20260529.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_CONTROL_SHELL_CARD_V1_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_EVENT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","Currentness","CURRENTNESS SPELL","CURRENTNESS STITCH","Currentness state is not obvious."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_EVENT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","Disposition","DISPOSITION GAP","DISPOSITION STITCH","Disposition shelf/state is not obvious."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_EVENT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_EVENT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_REPORT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","Boundary","HELPER CROWN LEAK","POLICY STITCH","Helper object should block crown/authority leak."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_REPORT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_REPORT_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_GROWTH_RUN_MANIFEST_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_LIVING_LEDGER_EVENT_TEMPLATE_20260529.md","HELPER_OBJECT","Boundary","HELPER CROWN LEAK","POLICY STITCH","Helper object should block crown/authority leak."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_LIVING_LEDGER_EVENT_TEMPLATE_20260529.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_LIVING_MEMORY_LEDGER_TEMPLATE_20260529.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_NEED_TO_KNOW_SLICE_TEMPLATE_20260530.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_NEED_TO_KNOW_SLICE_TEMPLATE_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_PACKET_TEMPLATE_20260529.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_PACKET_TEMPLATE_20260529.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_SCRIPT_GENERATION_SAFE_PRIMITIVES_TEMPLATE_V1_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_SCRIPT_GENERATION_SAFE_PRIMITIVES_TEMPLATE_V1_20260530.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_SLICE_CONTRACT_GATE_TEMPLATE_20260530.md","HELPER_OBJECT","Boundary","HELPER CROWN LEAK","POLICY STITCH","Helper object should block crown/authority leak."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_SLICE_CONTRACT_GATE_TEMPLATE_20260530.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/HELPER_SLICE_CONTRACT_GATE_TEMPLATE_20260530.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/SOURCE_TO_HOUSE_HELPER_OUTPUT_CONTRACT_TEMPLATE_20260528.md","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/SOURCE_TO_HOUSE_HELPER_OUTPUT_CONTRACT_TEMPLATE_20260528.md","HELPER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/TEMPLATES/SOURCE_TO_HOUSE_HELPER_OUTPUT_CONTRACT_TEMPLATE_20260528.md","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","MULE_WORKSHOP/ASSISTANT_TO_MULE/RUN_123_STORAGE_HNS_MULE_HANDOFF_ADOPT_ADAPT_RULE_20260520.ps1","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","MULE_WORKSHOP/ASSISTANT_TO_MULE/RUN_123_STORAGE_HNS_MULE_HANDOFF_ADOPT_ADAPT_RULE_FIXED_20260520.ps1","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/AUDIT_NEW_HOME_AND_WRITE_MULE_SPEC_20260523.ps1","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/BROAD_COMMAND_TRIGGER_LIST_SAVE_RUNNERS_20260523/SAVE_BROAD_COMMAND_TRIGGER_LIST_TO_GIT_V1_1.ps1","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/BROAD_COMMAND_TRIGGER_LIST_SAVE_RUNNERS_20260523/SAVE_BROAD_COMMAND_TRIGGER_LIST_TO_GIT_V1_2.ps1","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/LOCK_SAVE_FRUSTRATION_RETRACE_AND_TRANSCRIPT_INVENTORY_20260523.ps1","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/LOCK_SAVE_SUCCESS_PATTERN_HOME_PLACEMENT_RULES_20260523.ps1","HELPER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","TOOLS/PORCH_DROPPED_HELPER_SCRIPTS_20260523/LOCK_SAVE_SUCCESS_PATTERN_HOME_PLACEMENT_RULES_20260523.ps1","HELPER_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/HOUSE_KEYRING_GRAPH_MAP_V1_20260528.md","KEY_OBJECT","ForbiddenUse","KEY WITHOUT DOOR","KEY STITCH","Key object should mention forbidden/collision handling."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/INTAKE_KEY_CODE_WORKING_RULE_MAP_V1_20260530.md","KEY_OBJECT","ForbiddenUse","KEY WITHOUT DOOR","KEY STITCH","Key object should mention forbidden/collision handling."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/INTAKE_KEY_CODE_WORKING_RULE_MAP_V1_20260530.md","KEY_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/KEY_CODE_MANUAL_TEST_EVIDENCE_ROUTE_MAP_V1_20260530.md","KEY_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/ORGANIC_PATHING_KEY_LEDGER_MAP_JOIN_V1_20260530.md","KEY_OBJECT","ForbiddenUse","KEY WITHOUT DOOR","KEY STITCH","Key object should mention forbidden/collision handling."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/USER_SAID_FIRST_CROSSCHECK_HOUSE_ROPE_LEGEND_LEDGER_KEYMAP_20260530.md","KEY_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/USER_SAID_FIRST_CROSSCHECK_HOUSE_ROPE_LEGEND_LEDGER_KEYMAP_20260530.md","KEY_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/INDEXES/BRAIN_ROOM_INDEX.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/BRAIN_ROOM_INDEX.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/INDEXES/FOG_LANE_CLOSEOUT_20260518.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/IDEA_FILING_CABINET_SOFT_INDEX_20260518.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/INDEXES/MR_KLEEN_SCRIPT_TOOL_INDEX_20260518.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/INDEXES/PROJECT_WIDE_PATTERN_TRANSFER_BOSS_STACK_20260518.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/PROJECT_WIDE_PATTERN_TRANSFER_BOSS_STACK_20260518.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/INDEXES/RUNTIME_KERNEL_BLOCKED_WORK_INDEX.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/RUNTIME_KERNEL_CURRENT_STATE_POINTER.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/RUNTIME_KERNEL_CURRENT_STATE_POINTER.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/INDEXES/RUNTIME_KERNEL_RESUME_MENU_POINTER.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/INDEXES/RUNTIME_KERNEL_RESUME_MENU_POINTER.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/BATCH_SCALE_STEP_READINESS_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/BATCH_SCALE_STEP_READINESS_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/BATCH_SCALE_STEP_READINESS_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/CANDIDATE_SELECTION_GATE_TRIAL_LEDGER_V1_1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/CANDIDATE_SELECTION_GATE_TRIAL_LEDGER_V1_1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/CANDIDATE_SELECTION_GATE_TRIAL_LEDGER_V1_1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/CHAIN_SUPERVISOR_STAGE_MANIFEST_STATE_LEDGER_CHECKLIST_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/CHAIN_SUPERVISOR_STAGE_MANIFEST_STATE_LEDGER_CHECKLIST_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/LIVING_IDEAS_AND_OPEN_LANES_LEDGER_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/LIVING_SYSTEM_CHAT_LOAD_MANIFEST_V1_4_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/LIVING_SYSTEM_DRIFT_REVIEW_LAST_SIX_COPIES_V1_4_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/LOWER_LEVEL_ERROR_POWERPLAY_BREADCRUMB_CHAIN_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MANUAL_CHAINED_PROOF_TRIAL_LEDGER_V1_1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MANUAL_CHAINED_PROOF_TRIAL_LEDGER_V1_1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MANUAL_CHAINED_PROOF_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MANUAL_CHAINED_PROOF_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MANUAL_CHAINED_PROOF_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MAX10_BATCH_SCALE_STEP_AUDIT_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MAX5_BATCH_SCALE_STEP_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/MAX5_BATCH_SCALE_STEP_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/PRE_BATCH_READINESS_ORACLE_ADVERSARIAL_AUDIT_RESULT_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/SCALE_STEP_CHAIN_PROOF_REVIEW_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/SCALE_STEP_CHAIN_PROOF_REVIEW_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/SHELL_OUTTAKE_USER_VIEW_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/SHELL_OUTTAKE_USER_VIEW_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/SHELL_OUTTAKE_USER_VIEW_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/TINY_BATCH_ADVERSARIAL_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/TINY_BATCH_ADVERSARIAL_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/TINY_BATCH_VERIFIER_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/TINY_BATCH_VERIFIER_TRIAL_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/TRIPLE_CHECK_BEFORE_RESEND_HARDENING_CHECKLIST_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/WORD_WASH_BASE_WORD_PROOF_TRIAL_SERIES_LEDGER_V1_20260530.md","LEDGER_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Ledger should include scope/boundary."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/WORD_WASH_BASE_WORD_PROOF_TRIAL_SERIES_LEDGER_V1_20260530.md","LEDGER_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/WORD_WASH_BASE_WORD_PROOF_TRIAL_SERIES_LEDGER_V1_20260530.md","LEDGER_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/DUAL_SHELL_TANDEM_GATE_BRIDGE_LIVING_IDEA_LEDGER_20260530.md","MAP_OBJECT","Toolbelt","KEY WITHOUT DOOR","MAP STITCH","Map/route should name required toolbelt."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/DUAL_SHELL_TANDEM_GATE_BRIDGE_ROUTE_MAP_V1_20260530.md","MAP_OBJECT","Toolbelt","KEY WITHOUT DOOR","MAP STITCH","Map/route should name required toolbelt."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/DUAL_SHELL_TANDEM_SESSION_STATE_MAP_V1_20260530.md","MAP_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/DUAL_SHELL_TANDEM_SESSION_STATE_MAP_V1_20260530.md","MAP_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/DUAL_SHELL_TANDEM_SESSION_STATE_MAP_V1_20260530.md","MAP_OBJECT","Toolbelt","KEY WITHOUT DOOR","MAP STITCH","Map/route should name required toolbelt."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/FRAME_TO_SCRIPT_CANDIDATE_ROUTE_MAP_V1_20260530.md","MAP_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GEAR_CHANGE_CLOSEOUT_WORKING_ORDER_MAP_V1_20260530.md","MAP_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GEAR_CHANGE_CLOSEOUT_WORKING_ORDER_MAP_V1_20260530.md","MAP_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GEAR_CHANGE_CLOSEOUT_WORKING_ORDER_MAP_V1_20260530.md","MAP_OBJECT","Toolbelt","KEY WITHOUT DOOR","MAP STITCH","Map/route should name required toolbelt."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GIT_TO_ASSISTANT_POINTER_ROUTE_MAP_V1_20260530.md","MAP_OBJECT","Return","ROOM WITHOUT RETURN","RETURN STITCH","Map/route should name return path."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GIT_TO_ASSISTANT_POINTER_ROUTE_MAP_V1_20260530.md","MAP_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","HOUSE_WORK/WORK_SHED/INDEXES/GIT_TO_ASSISTANT_POINTER_ROUTE_MAP_V1_20260530.md","MAP_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
